id,fechaReporte,tipoIncidente,gravedad,AreaRecreativaID
1872,2020-08-11,Caida,Media,17007
1873,2024-05-18,Caida,Baja,17876
1874,2020-05-15,Vandalismo,Media,17272
1875,2020-07-19,Robo,Media,16855
1876,2020-07-04,Daño estructural,Baja,17886
1877,2021-07-06,Accidente,Baja,17736
1878,2022-08-04,Daño estructural,Media,17922
1879,2024-01-13,Daño estructural,Baja,9235167
1880,2020-11-03,Robo,Critica,17712
1881,2021-10-16,Accidente,Media,17062
1882,2023-02-25,Vandalismo,Alta,52088
1883,2024-01-26,Robo,Media,16884
1884,2023-11-12,Caida,Media,3568279
1885,2021-10-23,Daño estructural,Alta,7125670
1886,2022-12-10,Vandalismo,Baja,18128
1887,2023-07-06,Vandalismo,Alta,18275
1888,2023-05-29,Vandalismo,Critica,4731656
1889,2022-10-03,Daño estructural,Critica,17764
1890,2022-07-25,Caida,Baja,7943778
1891,2022-06-24,Robo,Alta,3991299
1892,2024-06-29,Robo,Media,5246185
1893,2024-06-30,Vandalismo,Media,5240112
1894,2022-07-09,Caida,Baja,5653737
1895,2023-06-13,Accidente,Critica,17343
1896,2023-01-22,Robo,Media,17048
1897,2022-10-06,Caida,Alta,4986431
1898,2023-03-26,Robo,Baja,16698
1899,2023-01-19,Daño estructural,Critica,17093
1900,2023-03-29,Vandalismo,Critica,17874
1901,2020-05-02,Robo,Alta,18197
1902,2019-11-17,Robo,Media,17805
1903,2023-08-05,Robo,Media,3573208
1904,2020-12-12,Vandalismo,Critica,52214
1905,2021-09-01,Robo,Media,18384
1906,2021-04-28,Daño estructural,Critica,18535
1907,2020-12-19,Vandalismo,Media,3568169
1908,2023-11-09,Accidente,Critica,18009
1909,2024-06-30,Robo,Critica,18206
1910,2022-05-11,Accidente,Alta,17163
1911,2021-02-09,Daño estructural,Critica,6819622
1912,2020-01-22,Caida,Critica,18374
1913,2020-09-28,Daño estructural,Alta,3569235
1914,2021-04-03,Robo,Alta,52195
1915,2020-12-15,Vandalismo,Alta,18298
1916,2023-12-01,Vandalismo,Critica,17947
1917,2022-02-21,Caida,Critica,7943778
1918,2020-12-31,Robo,Alta,3991019
1919,2022-10-05,Daño estructural,Alta,16838
1920,2020-03-25,Caida,Alta,5219920
1921,2022-06-13,Daño estructural,Media,3569235
1922,2023-04-06,Vandalismo,Critica,4737820
1923,2023-09-08,Caida,Media,17197
1924,2022-12-30,Caida,Baja,18187
1925,2019-11-16,Accidente,Baja,8799554
1926,2021-04-13,Robo,Media,16746
1927,2022-11-02,Accidente,Media,17027
1928,2020-08-02,Robo,Baja,18453
1929,2023-09-11,Daño estructural,Baja,52048
1930,2021-10-20,Caida,Alta,8800259
1931,2021-07-22,Robo,Media,7126517
1932,2023-04-06,Daño estructural,Critica,52068
1933,2021-03-05,Daño estructural,Baja,52149
1934,2024-09-07,Vandalismo,Alta,17305
1935,2020-05-19,Daño estructural,Critica,17430
1936,2023-08-20,Accidente,Baja,18473
1937,2019-12-22,Caida,Media,18317
1938,2023-06-17,Accidente,Media,8776080
1939,2021-07-23,Daño estructural,Critica,17348
1940,2024-01-16,Daño estructural,Media,4792788
1941,2020-06-22,Robo,Media,3568279
1942,2022-12-12,Caida,Baja,18571
1943,2022-07-23,Daño estructural,Baja,18532
1944,2024-03-08,Daño estructural,Critica,4985689
1945,2024-10-13,Vandalismo,Baja,17668
1946,2022-07-31,Vandalismo,Media,17911
1947,2022-09-03,Daño estructural,Media,16891
1948,2020-12-06,Daño estructural,Critica,17786
1949,2022-07-11,Daño estructural,Media,5653984
1950,2024-04-29,Caida,Critica,17714
1951,2021-06-02,Robo,Baja,18202
1952,2024-06-17,Robo,Alta,18471
1953,2023-02-03,Daño estructural,Media,18595
1954,2024-03-03,Caida,Media,17257
1955,2020-08-29,Accidente,Alta,7177654
1956,2023-12-29,Caida,Media,52088
1957,2020-02-19,Caida,Baja,18355
1958,2021-10-04,Daño estructural,Alta,18268
1959,2022-03-29,Daño estructural,Alta,52074
1960,2021-03-01,Vandalismo,Media,17684
1961,2022-08-04,Daño estructural,Alta,7840405
1962,2024-03-30,Daño estructural,Baja,6819612
1963,2024-09-26,Caida,Alta,17292
1964,2024-07-05,Caida,Media,18532
1965,2020-02-22,Accidente,Baja,9294501
1966,2023-04-28,Vandalismo,Alta,18590
1967,2020-12-31,Daño estructural,Baja,17519
1968,2021-07-30,Vandalismo,Media,5653967
1969,2021-11-26,Caida,Alta,5240285
1970,2022-12-14,Robo,Alta,3531284
1971,2022-05-30,Caida,Critica,8941726
1972,2023-06-23,Accidente,Baja,18596
1973,2021-08-02,Daño estructural,Media,16722
1974,2020-02-25,Caida,Alta,17481
1975,2020-08-25,Caida,Critica,52124
1976,2021-07-29,Robo,Media,8907322
1977,2022-12-03,Robo,Alta,17566
1978,2024-01-24,Caida,Critica,18593
1979,2024-09-07,Accidente,Alta,18026
1980,2020-12-01,Caida,Media,6819616
1981,2020-08-05,Caida,Media,18475
1982,2024-08-24,Vandalismo,Media,17088
1983,2022-01-03,Caida,Baja,17652
1984,2020-05-31,Caida,Critica,4749886
1985,2020-06-12,Robo,Critica,52115
1986,2023-03-27,Daño estructural,Alta,5240281
1987,2020-08-02,Vandalismo,Baja,17172
1988,2021-01-09,Accidente,Critica,18533
1989,2020-02-17,Daño estructural,Baja,3573331
1990,2024-08-07,Robo,Alta,5174720
1991,2022-06-13,Accidente,Media,18563
1992,2021-04-27,Robo,Baja,52902
1993,2024-05-31,Robo,Alta,17937
1994,2022-10-02,Daño estructural,Media,18012
1995,2022-10-27,Accidente,Media,17702
1996,2021-06-02,Robo,Baja,16881
1997,2023-12-18,Vandalismo,Media,52213
1998,2021-10-25,Caida,Alta,18248
1999,2020-06-30,Caida,Baja,17326
2000,2020-10-09,Robo,Critica,16836
2001,2023-07-27,Robo,Media,52116
2002,2020-11-13,Robo,Critica,17371
2003,2024-10-05,Vandalismo,Alta,17822
2004,2022-05-28,Daño estructural,Baja,52165
2005,2022-08-17,Accidente,Critica,6819620
2006,2023-06-06,Daño estructural,Critica,18079
2007,2020-01-14,Vandalismo,Alta,7125612
2008,2023-02-18,Robo,Alta,5246184
2009,2022-05-01,Caida,Media,18020
2010,2023-08-17,Daño estructural,Baja,5195385
2011,2022-04-17,Accidente,Baja,16707
2012,2019-12-20,Caida,Critica,16674
2013,2022-07-23,Caida,Alta,52188
2014,2020-07-18,Caida,Alta,16728
2015,2024-05-04,Robo,Alta,18027
2016,2022-05-05,Vandalismo,Media,17075
2017,2023-09-19,Vandalismo,Media,17504
2018,2019-11-18,Robo,Media,17554
2019,2020-11-19,Daño estructural,Baja,17393
2020,2020-03-20,Vandalismo,Critica,8799638
2021,2022-12-04,Vandalismo,Critica,17319
2022,2021-11-10,Vandalismo,Alta,17146
2023,2021-03-21,Accidente,Baja,8914013
2024,2021-12-17,Caida,Media,18420
2025,2022-10-26,Accidente,Baja,18103
2026,2024-05-01,Accidente,Critica,17634
2027,2024-02-23,Daño estructural,Baja,18052
2028,2023-05-03,Accidente,Critica,18014
2029,2022-07-11,Vandalismo,Baja,8799600
2030,2023-02-11,Daño estructural,Critica,7129038
2031,2019-11-20,Daño estructural,Critica,16685
2032,2024-06-22,Robo,Baja,18595
2033,2022-09-10,Vandalismo,Baja,16865
2034,2021-09-04,Caida,Baja,17378
2035,2021-05-22,Caida,Baja,17585
2036,2024-08-03,Accidente,Baja,17110
2037,2022-10-24,Daño estructural,Alta,18166
2038,2021-06-27,Robo,Media,17647
2039,2022-03-27,Vandalismo,Baja,52169
2040,2024-09-08,Accidente,Alta,7024214
2041,2023-05-05,Accidente,Baja,18131
2042,2022-05-06,Caida,Baja,18361
2043,2021-08-28,Accidente,Critica,16907
2044,2023-05-02,Vandalismo,Alta,3569421
2045,2019-12-14,Vandalismo,Baja,17630
2046,2020-07-28,Vandalismo,Media,18257
2047,2020-08-06,Caida,Baja,16682
2048,2021-01-01,Robo,Critica,18253
2049,2023-09-16,Caida,Media,17958
2050,2021-09-19,Accidente,Media,9180738
2051,2021-10-30,Vandalismo,Baja,18057
2052,2024-07-29,Vandalismo,Alta,52148
2053,2021-12-26,Robo,Baja,18391
2054,2022-01-23,Daño estructural,Media,7841427
2055,2022-02-15,Accidente,Critica,52114
2056,2020-11-07,Robo,Baja,17894
2057,2022-11-22,Daño estructural,Baja,9492866
2058,2021-03-17,Caida,Baja,18417
2059,2023-08-19,Robo,Media,18600
2060,2023-10-22,Robo,Baja,17740
2061,2023-01-13,Robo,Alta,16924
2062,2023-04-23,Vandalismo,Media,17215
2063,2023-12-07,Caida,Alta,17393
2064,2020-04-05,Daño estructural,Media,17461
2065,2021-10-17,Vandalismo,Critica,17493
2066,2020-12-23,Daño estructural,Critica,16913
2067,2021-08-24,Daño estructural,Baja,18403
2068,2022-11-23,Robo,Baja,5224222
2069,2022-07-27,Robo,Alta,16766
2070,2024-01-07,Robo,Baja,17082
2071,2022-04-30,Caida,Alta,17646
2072,2020-04-25,Daño estructural,Media,18376
2073,2024-08-23,Daño estructural,Media,18107
2074,2022-08-26,Caida,Critica,17846
2075,2024-06-05,Accidente,Critica,5071674
2076,2020-03-02,Caida,Alta,17186
2077,2021-07-18,Robo,Critica,52127
2078,2022-09-03,Caida,Baja,18408
2079,2020-03-29,Daño estructural,Media,17529
2080,2022-05-31,Daño estructural,Alta,18487
2081,2024-05-06,Robo,Critica,17283
2082,2021-03-03,Caida,Critica,17852
2083,2023-09-01,Vandalismo,Baja,3573018
2084,2022-02-09,Robo,Baja,17524
2085,2023-04-06,Daño estructural,Baja,16762
2086,2023-06-27,Daño estructural,Critica,5174650
2087,2024-05-21,Caida,Alta,18169
2088,2023-12-02,Caida,Baja,5056315
2089,2021-06-13,Robo,Baja,17345
2090,2022-01-11,Vandalismo,Critica,5178865
2091,2023-08-03,Robo,Baja,17006
2092,2020-06-24,Caida,Baja,18464
2093,2021-02-12,Caida,Critica,18554
2094,2022-04-20,Accidente,Critica,18062
2095,2023-03-22,Daño estructural,Alta,17034
2096,2024-05-17,Accidente,Baja,18615
2097,2024-04-25,Caida,Alta,17881
2098,2022-02-27,Vandalismo,Critica,16805
2099,2024-07-15,Robo,Baja,5246187
2100,2020-11-13,Accidente,Media,17266
2101,2020-06-26,Vandalismo,Alta,18340
2102,2024-05-05,Caida,Media,17625
2103,2023-01-21,Vandalismo,Critica,8786012
2104,2021-07-29,Vandalismo,Media,5799343
2105,2022-09-22,Vandalismo,Critica,18209
2106,2020-06-11,Robo,Alta,18461
2107,2021-01-28,Robo,Alta,17442
2108,2023-04-08,Vandalismo,Media,52135
2109,2023-04-30,Daño estructural,Media,17959
2110,2020-07-11,Daño estructural,Critica,18335
2111,2020-08-09,Accidente,Critica,5237124
2112,2023-09-30,Vandalismo,Critica,17543
2113,2023-08-31,Caida,Critica,16986
2114,2023-07-02,Robo,Critica,18575
2115,2024-09-18,Robo,Critica,17275
2116,2022-12-18,Caida,Critica,16967
2117,2022-01-04,Daño estructural,Alta,18027
2118,2020-07-15,Vandalismo,Baja,17806
2119,2020-10-25,Daño estructural,Baja,18345
2120,2023-07-23,Daño estructural,Critica,18352
2121,2021-02-02,Caida,Baja,7602249
2122,2024-09-28,Daño estructural,Alta,17103
2123,2022-06-10,Caida,Critica,17327
2124,2024-10-11,Vandalismo,Media,18494
2125,2021-03-07,Vandalismo,Baja,18541
2126,2023-05-23,Vandalismo,Media,16846
2127,2023-01-09,Robo,Critica,17964
2128,2019-12-25,Daño estructural,Alta,6819623
2129,2019-11-04,Daño estructural,Critica,17180
2130,2020-12-24,Robo,Alta,17034
2131,2023-10-06,Robo,Alta,17088
2132,2021-11-17,Daño estructural,Alta,17989
2133,2024-03-03,Accidente,Media,17766
2134,2021-08-30,Accidente,Media,17763
2135,2021-11-02,Caida,Baja,17163
2136,2024-09-16,Caida,Critica,5237113
2137,2019-11-17,Daño estructural,Critica,8775337
2138,2024-06-08,Daño estructural,Media,17866
2139,2022-02-07,Accidente,Critica,16772
2140,2020-01-14,Vandalismo,Alta,17147
2141,2022-03-18,Caida,Baja,18104
2142,2020-10-27,Daño estructural,Alta,17426
2143,2023-07-12,Daño estructural,Alta,17677
2144,2022-11-21,Caida,Alta,3566376
2145,2022-11-30,Daño estructural,Baja,17336
2146,2022-02-04,Accidente,Baja,7356676
2147,2021-11-15,Vandalismo,Alta,4792806
2148,2024-09-14,Caida,Critica,16989
2149,2022-03-19,Accidente,Critica,18259
2150,2021-07-21,Accidente,Baja,17622
2151,2020-06-24,Robo,Baja,16780
2152,2022-01-12,Vandalismo,Baja,8799532
2153,2021-12-12,Caida,Critica,7602249
2154,2021-04-11,Vandalismo,Media,5241172
2155,2024-07-15,Caida,Baja,17636
2156,2020-06-28,Daño estructural,Media,18464
2157,2023-07-15,Accidente,Critica,17792
2158,2020-05-29,Accidente,Alta,17027
2159,2020-06-30,Robo,Critica,18299
2160,2023-08-24,Caida,Baja,17447
2161,2023-05-22,Robo,Baja,18635
2162,2024-05-07,Daño estructural,Baja,18460
2163,2020-08-01,Accidente,Media,7902706
2164,2023-06-02,Vandalismo,Media,17930
2165,2021-05-24,Daño estructural,Media,7861574
2166,2020-03-20,Daño estructural,Critica,7127773
2167,2021-05-13,Accidente,Baja,17906
2168,2024-09-27,Caida,Baja,17176
2169,2020-02-24,Daño estructural,Critica,52181
2170,2022-09-11,Robo,Critica,18101
2171,2019-11-07,Accidente,Critica,18568
2172,2024-03-12,Vandalismo,Critica,17990
2173,2021-10-18,Vandalismo,Baja,18579
2174,2020-03-31,Accidente,Baja,17421
2175,2021-08-03,Vandalismo,Alta,52094
2176,2022-08-29,Caida,Media,7840614
2177,2020-06-25,Robo,Media,17886
2178,2021-11-23,Caida,Critica,18607
2179,2020-04-22,Accidente,Alta,17030
2180,2021-06-11,Robo,Critica,18299
2181,2023-07-22,Accidente,Critica,16747
2182,2022-09-23,Daño estructural,Alta,17542
2183,2020-07-27,Caida,Critica,52088
2184,2022-08-08,Accidente,Baja,7280401
2185,2023-10-04,Caida,Media,17317
2186,2023-12-02,Vandalismo,Critica,9438309
2187,2020-11-19,Caida,Alta,8218587
2188,2022-02-05,Vandalismo,Alta,17358
2189,2021-05-04,Robo,Baja,17644
2190,2023-10-25,Daño estructural,Baja,18449
2191,2019-11-18,Vandalismo,Alta,5213823
2192,2023-11-08,Caida,Critica,17321
2193,2020-01-29,Daño estructural,Critica,18409
2194,2023-10-21,Caida,Alta,17438
2195,2021-05-21,Caida,Alta,7861574
2196,2022-12-22,Caida,Critica,9294501
2197,2021-12-20,Robo,Baja,17899
2198,2021-11-09,Caida,Media,18564
2199,2022-06-09,Caida,Baja,18371
2200,2023-06-21,Robo,Baja,52203
2201,2024-01-30,Daño estructural,Media,18313
2202,2024-03-12,Daño estructural,Media,52213
2203,2024-03-12,Accidente,Critica,7021749
2204,2022-06-08,Caida,Media,17530
2205,2023-02-11,Vandalismo,Baja,17993
2206,2020-11-03,Daño estructural,Baja,18268
2207,2023-11-25,Accidente,Media,17977
2208,2021-09-18,Caida,Critica,17864
2209,2021-12-13,Daño estructural,Critica,5195385
2210,2024-06-14,Accidente,Media,7886698
2211,2024-05-26,Daño estructural,Critica,16921
2212,2022-10-04,Accidente,Critica,18094
2213,2021-01-07,Accidente,Media,52190
2214,2020-06-28,Vandalismo,Media,18107
2215,2023-08-04,Accidente,Media,5241169
2216,2021-12-16,Daño estructural,Baja,17940
2217,2023-01-07,Vandalismo,Critica,17961
2218,2024-07-25,Daño estructural,Media,17775
2219,2020-12-28,Daño estructural,Baja,17033
2220,2022-09-14,Daño estructural,Baja,17200
2221,2022-04-27,Daño estructural,Media,17646
2222,2024-04-01,Daño estructural,Baja,16815
2223,2020-08-02,Robo,Media,18048
2224,2020-04-07,Caida,Alta,16790
2225,2021-11-07,Vandalismo,Critica,451442
2226,2023-12-05,Caida,Baja,17030
2227,2022-04-02,Caida,Media,9269361
2228,2024-05-13,Caida,Baja,16873
2229,2022-10-18,Robo,Media,18221
2230,2020-01-05,Caida,Baja,17995
2231,2023-01-09,Caida,Baja,3568169
2232,2020-10-06,Accidente,Media,18427
2233,2022-01-07,Robo,Baja,16883
2234,2023-11-09,Vandalismo,Critica,17186
2235,2020-08-20,Vandalismo,Alta,52102
2236,2023-03-27,Daño estructural,Media,6905562
2237,2023-01-05,Vandalismo,Baja,18380
2238,2022-10-25,Daño estructural,Critica,17879
2239,2021-02-09,Robo,Baja,16908
2240,2023-10-11,Vandalismo,Baja,7838836
2241,2023-05-27,Accidente,Alta,5240280
2242,2022-07-16,Accidente,Alta,16906
2243,2020-08-25,Accidente,Baja,18067
2244,2024-07-29,Caida,Alta,52221
2245,2022-08-22,Robo,Critica,18323
2246,2023-12-05,Accidente,Media,16865
2247,2024-08-22,Robo,Alta,17955
2248,2022-07-31,Accidente,Media,8799543
2249,2019-10-31,Robo,Alta,17173
2250,2024-02-24,Accidente,Media,18393
2251,2020-12-16,Robo,Baja,17127
2252,2021-03-09,Vandalismo,Alta,16756
2253,2023-08-14,Caida,Baja,18540
2254,2022-06-09,Caida,Alta,17064
2255,2023-06-05,Vandalismo,Alta,451321
2256,2020-02-07,Daño estructural,Baja,17533
2257,2021-07-22,Accidente,Baja,5240105
2258,2021-06-09,Daño estructural,Alta,7130041
2259,2022-06-11,Daño estructural,Critica,16678
2260,2021-04-19,Caida,Critica,17351
2261,2020-05-21,Vandalismo,Baja,52157
2262,2021-03-16,Robo,Alta,52087
2263,2020-03-10,Accidente,Alta,7126531
2264,2024-09-25,Daño estructural,Critica,18497
2265,2021-12-25,Caida,Baja,18394
2266,2021-02-15,Vandalismo,Alta,3740788
2267,2022-01-09,Robo,Critica,17103
2268,2023-08-31,Robo,Media,17880
2269,2023-07-15,Vandalismo,Alta,8891609
2270,2022-01-18,Daño estructural,Critica,7908163
2271,2020-09-12,Daño estructural,Alta,18544
2272,2020-12-17,Caida,Media,18556
2273,2020-07-14,Vandalismo,Baja,18066
2274,2023-07-31,Daño estructural,Media,5653903
2275,2020-09-05,Daño estructural,Media,17368
2276,2020-02-15,Caida,Baja,17657
2277,2021-08-25,Caida,Media,17148
2278,2021-12-14,Accidente,Baja,16768
2279,2021-12-09,Daño estructural,Baja,18249
2280,2023-03-14,Accidente,Media,52192
2281,2023-04-24,Vandalismo,Media,17307
2282,2020-12-14,Robo,Baja,5209024
2283,2022-08-05,Accidente,Critica,17492
2284,2022-03-02,Accidente,Alta,18022
2285,2024-01-26,Accidente,Alta,18390
2286,2020-12-13,Daño estructural,Media,52191
2287,2021-01-16,Vandalismo,Media,52181
2288,2024-02-17,Vandalismo,Alta,52181
2289,2019-12-30,Caida,Critica,17807
2290,2023-03-31,Daño estructural,Baja,17350
2291,2020-01-06,Robo,Media,18091
2292,2024-02-02,Caida,Baja,17119
2293,2020-03-03,Caida,Media,52232
2294,2020-07-18,Vandalismo,Baja,17219
2295,2020-09-16,Caida,Critica,8776081
2296,2022-04-11,Robo,Critica,7903107
2297,2023-11-02,Vandalismo,Baja,16764
2298,2021-07-15,Robo,Critica,7142118
2299,2022-12-13,Caida,Critica,16910
2300,2020-05-05,Daño estructural,Baja,18577
2301,2021-05-21,Caida,Alta,18266
2302,2021-02-14,Accidente,Media,5075483
2303,2020-10-21,Accidente,Critica,17495
2304,2022-12-01,Robo,Alta,17214
2305,2021-05-05,Robo,Critica,18412
2306,2022-12-31,Robo,Critica,17882
2307,2023-05-23,Accidente,Alta,17522
2308,2019-12-19,Accidente,Alta,7168553
2309,2022-03-09,Accidente,Media,16683
2310,2019-12-14,Accidente,Alta,52227
2311,2023-09-16,Caida,Alta,17747
2312,2024-06-29,Robo,Critica,17801
2313,2024-01-29,Daño estructural,Critica,52070
2314,2021-06-29,Robo,Critica,18402
2315,2022-04-02,Daño estructural,Baja,4737942
2316,2019-04-11,Accidente,Media,17809
2317,2021-10-25,Vandalismo,Baja,9179375
2318,2020-10-24,Vandalismo,Critica,17120
2319,2022-09-14,Accidente,Critica,17284
2320,2022-11-09,Vandalismo,Baja,7861574
2321,2023-06-26,Accidente,Critica,17430
2322,2022-01-05,Accidente,Alta,18148
2323,2021-08-09,Robo,Critica,16763
2324,2022-08-26,Robo,Critica,52199
2325,2019-11-29,Robo,Critica,8914010
2326,2023-04-20,Accidente,Critica,17577
2327,2022-12-14,Daño estructural,Media,18461
2328,2020-01-04,Caida,Baja,17344
2329,2021-05-13,Daño estructural,Alta,7280401
2330,2022-05-16,Vandalismo,Media,16718
2331,2024-06-24,Vandalismo,Alta,5209092
2332,2024-04-24,Daño estructural,Baja,17842
2333,2023-05-09,Vandalismo,Media,5174681
2334,2023-09-04,Vandalismo,Baja,18191
2335,2020-11-29,Vandalismo,Critica,5213824
2336,2022-06-05,Vandalismo,Media,18266
2337,2024-04-13,Accidente,Critica,17939
2338,2021-12-26,Robo,Alta,17064
2339,2023-02-20,Vandalismo,Media,17773
2340,2020-03-22,Caida,Alta,18403
2341,2020-06-05,Robo,Critica,17011
2342,2023-05-30,Caida,Baja,17654
2343,2022-04-06,Accidente,Critica,17991
2344,2020-07-24,Accidente,Baja,5219929
2345,2023-11-03,Caida,Baja,17673
2346,2022-09-06,Caida,Alta,18265
2347,2022-02-09,Accidente,Media,5240325
2348,2024-07-06,Daño estructural,Media,5132777
2349,2022-09-08,Daño estructural,Critica,17952
2350,2021-08-20,Robo,Media,16685
2351,2023-01-07,Accidente,Alta,4730856
2352,2020-09-18,Vandalismo,Critica,18410
2353,2024-02-26,Accidente,Critica,7591499
2354,2024-08-06,Daño estructural,Media,5246185
2355,2022-11-20,Accidente,Alta,16744
2356,2022-11-03,Robo,Alta,17283
2357,2021-03-11,Robo,Critica,17360
2358,2023-09-23,Vandalismo,Alta,52057
2359,2020-02-06,Caida,Alta,18381
2360,2021-04-11,Daño estructural,Alta,5195695
2361,2022-04-16,Vandalismo,Baja,18245
2362,2020-03-11,Daño estructural,Critica,4987160
2363,2021-12-08,Vandalismo,Alta,5653965
2364,2020-05-29,Caida,Baja,4749886
2365,2021-05-14,Robo,Baja,4987144
2366,2020-11-18,Robo,Critica,9237483
2367,2023-10-13,Accidente,Media,8799633
2368,2019-11-28,Daño estructural,Baja,18331
2369,2022-10-13,Vandalismo,Baja,18597
2370,2021-09-02,Daño estructural,Media,18140
2371,2019-11-26,Accidente,Baja,18326
2372,2022-06-08,Robo,Media,17279
2373,2019-12-04,Robo,Media,8914014
2374,2023-02-27,Caida,Media,16972
2375,2023-01-19,Accidente,Baja,18539
2376,2024-06-05,Vandalismo,Alta,4704508
2377,2022-08-16,Daño estructural,Baja,17491
2378,2021-04-24,Robo,Media,18186
2379,2023-06-09,Caida,Baja,5213824
2380,2021-01-31,Robo,Alta,16693
2381,2023-12-27,Daño estructural,Critica,17557
2382,2022-03-02,Robo,Media,16887
2383,2024-06-13,Vandalismo,Alta,17478
2384,2023-03-05,Caida,Media,17288
2385,2021-02-23,Daño estructural,Media,17324
2386,2023-11-30,Vandalismo,Baja,18211
2387,2021-12-28,Vandalismo,Media,52197
2388,2020-10-24,Robo,Baja,17698
2389,2022-11-19,Robo,Baja,18565
2390,2021-08-02,Robo,Media,18574
2391,2023-08-17,Vandalismo,Media,7928105
2392,2024-08-08,Daño estructural,Critica,4749887
2393,2021-04-21,Vandalismo,Critica,17849
2394,2019-11-25,Caida,Baja,5653881
2395,2022-03-26,Robo,Alta,17902
2396,2020-10-31,Robo,Media,52174
2397,2020-09-02,Robo,Baja,17887
2398,2021-12-05,Daño estructural,Critica,17491
2399,2023-11-19,Accidente,Alta,5654053
2400,2023-12-20,Caida,Baja,17070
2401,2021-11-08,Daño estructural,Baja,17175
2402,2021-10-17,Accidente,Media,3573005
2403,2021-12-22,Vandalismo,Alta,5246182
2404,2020-01-21,Caida,Alta,7943778
2405,2022-03-28,Vandalismo,Alta,16783
2406,2023-03-29,Robo,Alta,8775331
2407,2024-03-27,Accidente,Critica,5195695
2408,2021-10-29,Accidente,Media,5653903
2409,2024-03-20,Accidente,Critica,17815
2410,2020-02-23,Caida,Media,18393
2411,2024-07-15,Accidente,Baja,3990963
