id,fechaIntervencion,tipoIntervencion,estadoPrevio,estadoPosterior,JuegoID,Tipo,Comentarios
mnt-03033,2024-08-21,correctivo,malo,regular,58590,preventivo,comentario sobre el mantenimiento 3033
mnt-03034,2024-02-14,preventivo,bueno,malo,7933088,preventivo,comentario sobre el mantenimiento 3034
mnt-03035,2024-06-04,preventivo,regular,bueno,59165,queja_usuario,comentario sobre el mantenimiento 3035
mnt-03036,2024-04-02,correctivo,malo,regular,7603197,queja_usuario,comentario sobre el mantenimiento 3036
mnt-03037,2024-04-13,emergencia,malo,bueno,5658799,preventivo,comentario sobre el mantenimiento 3037
mnt-03038,2024-07-29,emergencia,bueno,regular,451609,queja_usuario,comentario sobre el mantenimiento 3038
mnt-03039,2024-02-07,preventivo,regular,malo,53037,queja_usuario,comentario sobre el mantenimiento 3039
mnt-03040,2023-11-09,preventivo,bueno,bueno,33432,queja_usuario,comentario sobre el mantenimiento 3040
mnt-03041,2024-05-26,emergencia,bueno,malo,52891,queja_usuario,comentario sobre el mantenimiento 3041
mnt-03042,2023-10-28,preventivo,malo,regular,58573,preventivo,comentario sobre el mantenimiento 3042
mnt-03043,2023-10-22,correctivo,malo,malo,24866,preventivo,comentario sobre el mantenimiento 3043
mnt-03044,2024-04-14,preventivo,malo,malo,19805,queja_usuario,comentario sobre el mantenimiento 3044
mnt-03045,2023-12-26,preventivo,bueno,regular,60085,preventivo,comentario sobre el mantenimiento 3045
mnt-03046,2024-04-16,emergencia,malo,malo,3531004,preventivo,comentario sobre el mantenimiento 3046
mnt-03047,2023-10-20,emergencia,malo,malo,33551,queja_usuario,comentario sobre el mantenimiento 3047
mnt-03048,2024-01-24,correctivo,bueno,regular,19464,queja_usuario,comentario sobre el mantenimiento 3048
mnt-03049,2024-05-12,correctivo,bueno,malo,8968587,preventivo,comentario sobre el mantenimiento 3049
mnt-03050,2023-10-30,correctivo,malo,malo,3575543,queja_usuario,comentario sobre el mantenimiento 3050
mnt-03051,2024-04-22,emergencia,malo,bueno,9185673,queja_usuario,comentario sobre el mantenimiento 3051
mnt-03052,2024-06-01,preventivo,malo,malo,25669,preventivo,comentario sobre el mantenimiento 3052
mnt-03053,2024-09-07,emergencia,malo,bueno,20753,preventivo,comentario sobre el mantenimiento 3053
mnt-03054,2024-03-30,correctivo,malo,bueno,25642,queja_usuario,comentario sobre el mantenimiento 3054
mnt-03055,2024-06-19,correctivo,regular,malo,19127,queja_usuario,comentario sobre el mantenimiento 3055
mnt-03056,2024-01-07,correctivo,bueno,regular,9291537,queja_usuario,comentario sobre el mantenimiento 3056
mnt-03057,2024-08-05,emergencia,malo,bueno,59045,preventivo,comentario sobre el mantenimiento 3057
mnt-03058,2024-08-30,emergencia,regular,regular,59216,preventivo,comentario sobre el mantenimiento 3058
mnt-03059,2024-07-25,correctivo,malo,bueno,8976384,queja_usuario,comentario sobre el mantenimiento 3059
mnt-03060,2024-01-02,preventivo,regular,regular,24950,preventivo,comentario sobre el mantenimiento 3060
mnt-03061,2023-11-09,correctivo,regular,bueno,8909787,preventivo,comentario sobre el mantenimiento 3061
mnt-03062,2024-07-26,emergencia,regular,malo,3580331,preventivo,comentario sobre el mantenimiento 3062
mnt-03063,2024-06-19,preventivo,bueno,bueno,9053953,queja_usuario,comentario sobre el mantenimiento 3063
mnt-03064,2024-10-12,emergencia,bueno,malo,9492976,queja_usuario,comentario sobre el mantenimiento 3064
mnt-03065,2024-03-02,emergencia,regular,malo,25793,queja_usuario,comentario sobre el mantenimiento 3065
mnt-03066,2024-08-09,emergencia,bueno,bueno,4731239,preventivo,comentario sobre el mantenimiento 3066
mnt-03067,2024-08-16,correctivo,bueno,bueno,22081,preventivo,comentario sobre el mantenimiento 3067
mnt-03068,2024-07-02,preventivo,malo,bueno,18832,preventivo,comentario sobre el mantenimiento 3068
mnt-03069,2024-03-11,preventivo,regular,malo,9394151,queja_usuario,comentario sobre el mantenimiento 3069
mnt-03070,2023-12-22,emergencia,bueno,regular,4985941,queja_usuario,comentario sobre el mantenimiento 3070
mnt-03071,2023-11-19,emergencia,regular,bueno,20481,queja_usuario,comentario sobre el mantenimiento 3071
mnt-03072,2023-12-03,preventivo,malo,malo,9190915,preventivo,comentario sobre el mantenimiento 3072
mnt-03073,2023-12-26,preventivo,regular,bueno,60129,queja_usuario,comentario sobre el mantenimiento 3073
mnt-03074,2024-03-01,correctivo,bueno,bueno,59173,queja_usuario,comentario sobre el mantenimiento 3074
mnt-03075,2024-09-22,emergencia,regular,bueno,35093,queja_usuario,comentario sobre el mantenimiento 3075
mnt-03076,2024-08-04,preventivo,bueno,regular,3559806,queja_usuario,comentario sobre el mantenimiento 3076
mnt-03077,2023-10-31,correctivo,regular,regular,9219426,preventivo,comentario sobre el mantenimiento 3077
mnt-03078,2024-04-23,correctivo,regular,malo,3530910,queja_usuario,comentario sobre el mantenimiento 3078
mnt-03079,2024-03-17,preventivo,bueno,malo,19849,queja_usuario,comentario sobre el mantenimiento 3079
mnt-03080,2024-03-16,preventivo,regular,bueno,57952,preventivo,comentario sobre el mantenimiento 3080
mnt-03081,2024-04-25,emergencia,malo,regular,7897953,queja_usuario,comentario sobre el mantenimiento 3081
mnt-03082,2023-10-16,correctivo,regular,malo,58895,queja_usuario,comentario sobre el mantenimiento 3082
mnt-03083,2024-01-01,correctivo,malo,malo,22216,queja_usuario,comentario sobre el mantenimiento 3083
mnt-03084,2024-03-24,preventivo,malo,malo,9435162,preventivo,comentario sobre el mantenimiento 3084
mnt-03085,2023-12-18,correctivo,malo,malo,34911,queja_usuario,comentario sobre el mantenimiento 3085
mnt-03086,2024-08-03,correctivo,malo,regular,5066121,preventivo,comentario sobre el mantenimiento 3086
mnt-03087,2024-05-06,correctivo,malo,malo,34854,preventivo,comentario sobre el mantenimiento 3087
mnt-03088,2024-06-15,preventivo,malo,bueno,58224,queja_usuario,comentario sobre el mantenimiento 3088
mnt-03089,2023-12-09,preventivo,regular,regular,5220726,preventivo,comentario sobre el mantenimiento 3089
mnt-03090,2024-04-18,emergencia,malo,bueno,6878780,queja_usuario,comentario sobre el mantenimiento 3090
mnt-03091,2024-05-16,preventivo,malo,malo,34928,preventivo,comentario sobre el mantenimiento 3091
mnt-03092,2023-12-11,correctivo,bueno,regular,59955,queja_usuario,comentario sobre el mantenimiento 3092
mnt-03093,2024-04-08,preventivo,bueno,malo,57974,preventivo,comentario sobre el mantenimiento 3093
mnt-03094,2024-03-28,correctivo,bueno,bueno,9155769,preventivo,comentario sobre el mantenimiento 3094
mnt-03095,2023-12-31,emergencia,malo,bueno,8819963,preventivo,comentario sobre el mantenimiento 3095
mnt-03096,2024-06-14,preventivo,bueno,malo,6782683,queja_usuario,comentario sobre el mantenimiento 3096
mnt-03097,2024-01-17,emergencia,malo,malo,34956,preventivo,comentario sobre el mantenimiento 3097
mnt-03098,2024-08-06,correctivo,bueno,malo,5025019,preventivo,comentario sobre el mantenimiento 3098
mnt-03099,2024-01-08,correctivo,regular,malo,4737888,queja_usuario,comentario sobre el mantenimiento 3099
mnt-03100,2024-04-21,correctivo,malo,regular,21714,queja_usuario,comentario sobre el mantenimiento 3100
mnt-03101,2024-10-06,preventivo,malo,regular,8941984,queja_usuario,comentario sobre el mantenimiento 3101
mnt-03102,2024-07-20,preventivo,bueno,regular,7073449,queja_usuario,comentario sobre el mantenimiento 3102
mnt-03103,2024-10-12,correctivo,bueno,bueno,9227166,queja_usuario,comentario sobre el mantenimiento 3103
mnt-03104,2023-05-11,emergencia,malo,bueno,7928036,preventivo,comentario sobre el mantenimiento 3104
mnt-03105,2024-06-22,preventivo,malo,malo,20397,preventivo,comentario sobre el mantenimiento 3105
mnt-03106,2024-01-18,emergencia,bueno,bueno,21403,preventivo,comentario sobre el mantenimiento 3106
mnt-03107,2024-02-16,emergencia,regular,bueno,25663,preventivo,comentario sobre el mantenimiento 3107
mnt-03108,2024-08-05,correctivo,bueno,bueno,21269,preventivo,comentario sobre el mantenimiento 3108
mnt-03109,2024-08-06,preventivo,bueno,malo,52881,queja_usuario,comentario sobre el mantenimiento 3109
mnt-03110,2024-02-18,emergencia,bueno,regular,32986,queja_usuario,comentario sobre el mantenimiento 3110
mnt-03111,2024-09-30,preventivo,regular,bueno,20387,queja_usuario,comentario sobre el mantenimiento 3111
mnt-03112,2024-08-14,preventivo,bueno,malo,33288,preventivo,comentario sobre el mantenimiento 3112
mnt-03113,2024-05-19,preventivo,malo,malo,59347,preventivo,comentario sobre el mantenimiento 3113
mnt-03114,2023-12-14,correctivo,bueno,regular,20832,preventivo,comentario sobre el mantenimiento 3114
mnt-03115,2023-12-26,correctivo,malo,malo,3567964,queja_usuario,comentario sobre el mantenimiento 3115
mnt-03116,2024-09-13,preventivo,bueno,bueno,33978,preventivo,comentario sobre el mantenimiento 3116
mnt-03117,2023-11-19,preventivo,regular,regular,3575595,preventivo,comentario sobre el mantenimiento 3117
mnt-03118,2024-02-24,emergencia,malo,regular,9190915,queja_usuario,comentario sobre el mantenimiento 3118
mnt-03119,2024-05-08,correctivo,regular,bueno,9261942,preventivo,comentario sobre el mantenimiento 3119
mnt-03120,2024-08-06,correctivo,bueno,regular,3844653,queja_usuario,comentario sobre el mantenimiento 3120
mnt-03121,2024-05-23,emergencia,bueno,malo,32581,queja_usuario,comentario sobre el mantenimiento 3121
mnt-03122,2024-06-28,correctivo,regular,regular,9398448,preventivo,comentario sobre el mantenimiento 3122
mnt-03123,2023-11-22,emergencia,regular,regular,21680,preventivo,comentario sobre el mantenimiento 3123
mnt-03124,2024-01-17,emergencia,bueno,regular,59525,preventivo,comentario sobre el mantenimiento 3124
mnt-03125,2024-06-24,preventivo,malo,malo,22292,preventivo,comentario sobre el mantenimiento 3125
mnt-03126,2024-08-14,emergencia,regular,bueno,59139,queja_usuario,comentario sobre el mantenimiento 3126
mnt-03127,2024-04-05,emergencia,malo,bueno,4960333,queja_usuario,comentario sobre el mantenimiento 3127
mnt-03128,2024-07-16,preventivo,malo,malo,25785,queja_usuario,comentario sobre el mantenimiento 3128
mnt-03129,2024-06-26,emergencia,malo,malo,59122,preventivo,comentario sobre el mantenimiento 3129
mnt-03130,2023-12-19,preventivo,malo,bueno,22099,queja_usuario,comentario sobre el mantenimiento 3130
mnt-03131,2023-11-26,preventivo,malo,regular,5659828,queja_usuario,comentario sobre el mantenimiento 3131
mnt-03132,2024-12-08,preventivo,malo,regular,4794412,preventivo,comentario sobre el mantenimiento 3132
mnt-03133,2024-05-28,preventivo,regular,bueno,9387152,queja_usuario,comentario sobre el mantenimiento 3133
mnt-03134,2024-06-20,preventivo,regular,regular,7862171,preventivo,comentario sobre el mantenimiento 3134
mnt-03135,2024-02-02,correctivo,regular,malo,9397071,preventivo,comentario sobre el mantenimiento 3135
mnt-03136,2024-05-08,preventivo,regular,bueno,20226,queja_usuario,comentario sobre el mantenimiento 3136
mnt-03137,2024-02-02,correctivo,regular,regular,3581476,preventivo,comentario sobre el mantenimiento 3137
mnt-03138,2023-11-25,emergencia,regular,malo,9294730,queja_usuario,comentario sobre el mantenimiento 3138
mnt-03139,2023-10-26,emergencia,bueno,bueno,22584,queja_usuario,comentario sobre el mantenimiento 3139
mnt-03140,2023-11-13,emergencia,malo,bueno,4795168,preventivo,comentario sobre el mantenimiento 3140
mnt-03141,2024-04-17,correctivo,bueno,malo,25603,preventivo,comentario sobre el mantenimiento 3141
mnt-03142,2024-08-09,correctivo,regular,bueno,5249155,preventivo,comentario sobre el mantenimiento 3142
mnt-03143,2024-08-05,correctivo,regular,malo,9294164,queja_usuario,comentario sobre el mantenimiento 3143
mnt-03144,2024-05-24,emergencia,bueno,bueno,9220250,queja_usuario,comentario sobre el mantenimiento 3144
mnt-03145,2024-04-30,preventivo,malo,regular,59338,preventivo,comentario sobre el mantenimiento 3145
mnt-03146,2024-02-09,correctivo,regular,malo,4987693,preventivo,comentario sobre el mantenimiento 3146
mnt-03147,2024-07-29,preventivo,regular,malo,5658324,preventivo,comentario sobre el mantenimiento 3147
mnt-03148,2023-10-29,emergencia,malo,malo,19857,queja_usuario,comentario sobre el mantenimiento 3148
mnt-03149,2024-02-13,emergencia,regular,regular,34228,queja_usuario,comentario sobre el mantenimiento 3149
mnt-03150,2024-01-10,correctivo,malo,bueno,5182594,preventivo,comentario sobre el mantenimiento 3150
mnt-03151,2023-10-20,preventivo,malo,malo,7869826,queja_usuario,comentario sobre el mantenimiento 3151
mnt-03152,2023-11-08,preventivo,malo,malo,33813,queja_usuario,comentario sobre el mantenimiento 3152
mnt-03153,2024-08-23,emergencia,bueno,bueno,22297,preventivo,comentario sobre el mantenimiento 3153
mnt-03154,2024-06-22,preventivo,malo,bueno,22490,queja_usuario,comentario sobre el mantenimiento 3154
mnt-03155,2023-10-23,correctivo,bueno,malo,5195576,preventivo,comentario sobre el mantenimiento 3155
mnt-03156,2023-11-30,emergencia,bueno,malo,4795606,preventivo,comentario sobre el mantenimiento 3156
mnt-03157,2024-09-17,correctivo,regular,regular,7794491,preventivo,comentario sobre el mantenimiento 3157
mnt-03158,2024-08-11,emergencia,regular,malo,9433321,preventivo,comentario sobre el mantenimiento 3158
mnt-03159,2024-02-06,preventivo,bueno,regular,21723,preventivo,comentario sobre el mantenimiento 3159
mnt-03160,2024-04-22,preventivo,malo,regular,3530743,queja_usuario,comentario sobre el mantenimiento 3160
mnt-03161,2024-07-10,preventivo,bueno,malo,7074506,preventivo,comentario sobre el mantenimiento 3161
mnt-03162,2023-10-30,correctivo,bueno,regular,3573388,preventivo,comentario sobre el mantenimiento 3162
mnt-03163,2024-02-07,preventivo,bueno,regular,22040,preventivo,comentario sobre el mantenimiento 3163
mnt-03164,2024-10-09,preventivo,bueno,bueno,52817,queja_usuario,comentario sobre el mantenimiento 3164
mnt-03165,2024-01-21,correctivo,malo,malo,9156176,preventivo,comentario sobre el mantenimiento 3165
mnt-03166,2024-01-26,correctivo,malo,regular,4986218,queja_usuario,comentario sobre el mantenimiento 3166
mnt-03167,2024-07-10,correctivo,malo,malo,35058,queja_usuario,comentario sobre el mantenimiento 3167
mnt-03168,2024-04-10,preventivo,bueno,regular,9403065,queja_usuario,comentario sobre el mantenimiento 3168
mnt-03169,2024-08-07,emergencia,malo,bueno,59464,queja_usuario,comentario sobre el mantenimiento 3169
mnt-03170,2023-10-30,preventivo,malo,malo,9285425,queja_usuario,comentario sobre el mantenimiento 3170
mnt-03171,2023-12-19,emergencia,regular,malo,21889,queja_usuario,comentario sobre el mantenimiento 3171
mnt-03172,2024-07-02,emergencia,malo,bueno,7212546,queja_usuario,comentario sobre el mantenimiento 3172
mnt-03173,2023-10-18,preventivo,bueno,malo,19325,preventivo,comentario sobre el mantenimiento 3173
mnt-03174,2024-09-13,emergencia,regular,bueno,3568513,preventivo,comentario sobre el mantenimiento 3174
mnt-03175,2024-05-26,emergencia,bueno,malo,8805146,queja_usuario,comentario sobre el mantenimiento 3175
mnt-03176,2024-05-29,emergencia,regular,malo,58147,preventivo,comentario sobre el mantenimiento 3176
mnt-03177,2024-01-13,preventivo,bueno,malo,59114,queja_usuario,comentario sobre el mantenimiento 3177
mnt-03178,2024-10-09,emergencia,malo,bueno,7247732,queja_usuario,comentario sobre el mantenimiento 3178
mnt-03179,2024-03-05,preventivo,regular,regular,8928484,preventivo,comentario sobre el mantenimiento 3179
mnt-03180,2024-07-17,preventivo,bueno,bueno,7943809,queja_usuario,comentario sobre el mantenimiento 3180
mnt-03181,2024-08-26,correctivo,malo,malo,20688,queja_usuario,comentario sobre el mantenimiento 3181
mnt-03182,2023-12-16,emergencia,bueno,bueno,7240136,preventivo,comentario sobre el mantenimiento 3182
mnt-03183,2024-02-25,emergencia,regular,bueno,20791,preventivo,comentario sobre el mantenimiento 3183
mnt-03184,2024-11-08,preventivo,bueno,malo,52977,preventivo,comentario sobre el mantenimiento 3184
mnt-03185,2024-05-27,emergencia,bueno,bueno,7107108,preventivo,
mnt-03186,2024-06-26,emergencia,bueno,malo,33727,preventivo,comentario sobre el mantenimiento 3186
mnt-03187,2024-08-13,emergencia,malo,regular,21006,queja_usuario,comentario sobre el mantenimiento 3187
mnt-03188,2023-12-02,emergencia,regular,regular,9294589,queja_usuario,comentario sobre el mantenimiento 3188
mnt-03189,2024-03-26,emergencia,bueno,bueno,9426810,preventivo,comentario sobre el mantenimiento 3189
mnt-03190,2023-10-30,emergencia,malo,malo,59414,preventivo,comentario sobre el mantenimiento 3190
mnt-03191,2024-08-25,correctivo,bueno,malo,7245932,preventivo,comentario sobre el mantenimiento 3191
mnt-03192,2024-05-04,correctivo,malo,regular,5659359,preventivo,comentario sobre el mantenimiento 3192
mnt-03193,2023-10-19,emergencia,malo,bueno,22388,queja_usuario,comentario sobre el mantenimiento 3193
mnt-03194,2023-11-28,correctivo,malo,malo,59481,queja_usuario,comentario sobre el mantenimiento 3194
mnt-03195,2024-08-15,preventivo,malo,bueno,3567955,preventivo,comentario sobre el mantenimiento 3195
mnt-03196,2024-04-13,preventivo,malo,bueno,9288474,preventivo,comentario sobre el mantenimiento 3196
mnt-03197,2023-12-26,correctivo,malo,malo,3581585,preventivo,comentario sobre el mantenimiento 3197
mnt-03198,2024-09-01,emergencia,regular,bueno,9473271,queja_usuario,comentario sobre el mantenimiento 3198
mnt-03199,2024-08-21,correctivo,malo,bueno,5492312,preventivo,comentario sobre el mantenimiento 3199
mnt-03200,2024-10-12,correctivo,malo,bueno,7802512,queja_usuario,comentario sobre el mantenimiento 3200
mnt-03201,2024-08-20,correctivo,malo,bueno,33794,queja_usuario,comentario sobre el mantenimiento 3201
mnt-03202,2024-08-08,emergencia,regular,bueno,58003,queja_usuario,comentario sobre el mantenimiento 3202
mnt-03203,2023-12-14,preventivo,malo,regular,9403069,queja_usuario,comentario sobre el mantenimiento 3203
